السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار ,متوسط الايجار لكل متر مربع 
2025,3,المنطقة الشرقية,الخبر,الخزامى,شقة,سكني,295,25083.57,183.98
2025,3,المنطقة الشرقية,الاحساء,الفيصلية الثاني,شقة,سكني,81,10448.36,97.27
2025,3,المنطقة الشرقية,حفر الباطن,حي هجرة السليمانية,شقة,سكني,1,12000,84.84
2025,3,المنطقة الشرقية,الدمام,السوق,مكتب,تجاري,18,0,0
2025,3,المنطقة الشرقية,الخبر,الروابي,محل,تجاري,5,0,0
2025,3,المنطقة الشرقية,الدمام,الصناعية,مكتب,تجاري,23,0,0
2025,3,المنطقة الشرقية,الاحساء,منطقة الغويبة الزراعية,محل,تجاري,6,0,0
2025,3,المنطقة الشرقية,الاحساء,الناصرية,شقة,سكني,34,10023.47,113.54
2025,3,المنطقة الشرقية,الاحساء,الراشدية الثالث,شقة,سكني,155,14388.88,120.01
2025,3,المنطقة الشرقية,الخبر,قرطبة,دوبلاكس,سكني,26,70000,298.84
2025,3,المنطقة الشرقية,هجرة السيح,هجرة السيح,محل,تجاري,1,0,0
2025,3,المنطقة الشرقية,الجبيل,صناعية العريفي - الجبيل,دور,سكني,18,48000,165.51
2025,3,المنطقة الشرقية,الاحساء,الحزم الشمالي,شقة,سكني,91,13682.1,108.99
2025,3,المنطقة الشرقية,الاحساء,الوسيطة,محل,تجاري,19,0,0
2025,3,المنطقة الشرقية,الخبر,البندرية,محل,تجاري,51,0,0
2025,3,المنطقة الشرقية,القطيف,الإسكان,شقة,سكني,26,14426.66,108.19
2025,3,المنطقة الشرقية,القطيف,سنابس,محل,تجاري,2,0,0
2025,3,المنطقة الشرقية,الخبر,التحلية,فيلا,سكني,66,48750,170.45
2025,3,المنطقة الشرقية,القطيف,الخصاب,محل,تجاري,13,0,0
2025,3,المنطقة الشرقية,النعيرية,الربيع,شقة,سكني,291,17109.57,126.09
2025,3,المنطقة الشرقية,الخفجي,المحمدية,معرض تجاري,تجاري,1,0,0
2025,3,المنطقة الشرقية,النعيرية,العزيزية,فيلا,سكني,2,23000,88
2025,3,المنطقة الشرقية,الظهران,الجامعة,فيلا,سكني,9,106666.66,181.89
2025,3,المنطقة الشرقية,الدمام,تهامة,دور,سكني,1,40000,202.02
2025,3,المنطقة الشرقية,الدمام,الزهور,استديو,سكني,29,12633.33,330.48
2025,3,المنطقة الشرقية,مدينه الجبيل الصناعيه,الأندلس,فيلا,سكني,33,47611.05,160.66
2025,3,المنطقة الشرقية,الدمام,العدامة,محل,تجاري,233,0,0
2025,3,المنطقة الشرقية,الاحساء,محاسن ارامكو الأول,دور,سكني,9,24600,181.1
2025,3,المنطقة الشرقية,الدمام,النخيل,معرض تجاري,تجاري,2,0,0
2025,3,المنطقة الشرقية,السفانيه,السفانيه,محل,تجاري,21,0,0
2025,3,المنطقة الشرقية,الخفجي,الشاطئ,محل,تجاري,1,0,0
2025,3,المنطقة الشرقية,الخفجي,حي الصناعية الاولى,محل,تجاري,17,0,0
2025,3,المنطقة الشرقية,الدمام,المريكبات,استديو,سكني,1,13200,660
2025,3,المنطقة الشرقية,حفر الباطن,الباطن,فيلا,سكني,1,18000,60
2025,3,المنطقة الشرقية,العيون,ضاحية الامير سلطان الجنوبية,دوبلاكس,سكني,1,22000,100
2025,3,المنطقة الشرقية,حفر الباطن,الوادي,استديو,سكني,23,17672.72,342.32
2025,3,المنطقة الشرقية,القطيف,البحر,دور,سكني,1,26000,128.07
2025,3,المنطقة الشرقية,الخبر,الكورنيش,دوبلاكس,سكني,6,90000,683.49
2025,3,المنطقة الشرقية,القطيف,ح105,شقة,سكني,1,21000,95.45
2025,3,المنطقة الشرقية,الاحساء,العويمرية,محل,تجاري,17,0,0
2025,3,المنطقة الشرقية,الاحساء,العاصمة,محل,تجاري,11,0,0
2025,3,المنطقة الشرقية,الاحساء,القادسية1,معرض تجاري,تجاري,1,0,0
2025,3,المنطقة الشرقية,الدمام,الجلوية,استديو,سكني,15,12060,236.35
2025,3,المنطقة الشرقية,الدمام,حي صناعية الظهران,استديو,سكني,22,19800,1096.07
2025,3,المنطقة الشرقية,بقيق,الواحة,شقة,سكني,1,12000,120
2025,3,المنطقة الشرقية,القطيف,شاطىء القطيف ,محل,تجاري,66,0,0
2025,3,المنطقة الشرقية,الاحساء,التعاون,محل,تجاري,52,0,0
2025,3,المنطقة الشرقية,الخبر,مدينة العمال,استديو,سكني,39,16400,351.06
2025,3,المنطقة الشرقية,الجبيل,السلام,شقة,سكني,2,16000,123.07
2025,3,المنطقة الشرقية,الدمام,الفيحاء,دور,سكني,3,22666.66,77.82
2025,3,المنطقة الشرقية,الاحساء,المروج الجنوبي,مكتب,تجاري,1,0,0
2025,3,المنطقة الشرقية,الخفجي,الشاطئ,شقة,سكني,45,17883.33,112.31
2025,3,المنطقة الشرقية,الدمام,الخضرية,محل,تجاري,137,0,0
2025,3,المنطقة الشرقية,الدمام,العنود,استديو,سكني,12,10857.14,178.39
2025,3,المنطقة الشرقية,الخفجي,حي الورود,شقة,سكني,7,17500,115.55
2025,3,المنطقة الشرقية,رأس تنورة,الروضة,دور,سكني,7,16960,101.1
2025,3,المنطقة الشرقية,الاحساء,الكلابية,محل,تجاري,27,0,0
2025,3,المنطقة الشرقية,الدمام,طيبة,معرض تجاري,تجاري,4,0,0
2025,3,المنطقة الشرقية,الاحساء,مثلث الشرقية,مكتب,تجاري,3,0,0
2025,3,المنطقة الشرقية,الاحساء,النعاثل,استديو,سكني,4,4640,174.58
2025,3,المنطقة الشرقية,مزارع الدسمه,قريه العباء,شقة,سكني,1,15000,117.1
2025,3,المنطقة الشرقية,العيون,القطار,شقة,سكني,5,7050,57.5
2025,3,المنطقة الشرقية,الاحساء,العاصمة,مكتب,تجاري,3,0,0
2025,3,المنطقة الشرقية,الاحساء,الزهراء1,محل,تجاري,6,0,0
2025,3,المنطقة الشرقية,القطيف,النابية,استديو,سكني,5,15732,499.28
2025,3,المنطقة الشرقية,الاحساء,المروج الشمالي,محل,تجاري,3,0,0
2025,3,المنطقة الشرقية,الاحساء,الحزم الجنوبي,شقة,سكني,137,11236.14,113.16
2025,3,المنطقة الشرقية,الخبر,مدينة العمال,دوبلاكس,سكني,1,23600,157.33
