السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2025,3,نجران,شرورة,الفيصلية أ,دور,سكني,4,9750,45.75
2025,3,نجران,نجران,الأثايبة,معرض تجاري,تجاري,2,0,0
2025,3,نجران,نجران,المراطة,شقة,سكني,4,13666.66,118.88
2025,3,نجران,نجران,المخيم,محل,تجاري,29,0,0
2025,3,نجران,نجران,عكام,شقة,سكني,13,15375,145.69
2025,3,نجران,نجران,منتزة الملك فهد بن عبدالعزيز,شقة,سكني,2,14000,93.33
2025,3,نجران,نجران,المسماه,شقة,سكني,30,13841.66,125
2025,3,نجران,حبونا,حبونا,محل,تجاري,8,0,0
2025,3,نجران,نجران,تصلال,دور,سكني,2,65000,162.5
2025,3,نجران,حبونا,الحرشت,شقة,سكني,1,17500,175
2025,3,نجران,نجران,الأملاح,دور,سكني,7,15200,131.87
2025,3,نجران,نجران,نهوقة,محل,تجاري,20,0,0
2025,3,نجران,شرورة,الروضة الجنوبي,شقة,سكني,27,14200,88.91
2025,3,نجران,حبونا,القابل,محل,تجاري,1,0,0
2025,3,نجران,حبونا,المنتشر,محل,تجاري,6,0,0
2025,3,نجران,نجران,الفهد,دور,سكني,88,22647.72,112.78
2025,3,نجران,الصفاح,الصفاح,شقة,سكني,1,12000,96
2025,3,نجران,نجران,الخرعاء,محل,تجاري,7,0,0
2025,3,نجران,نجران,رجلا,مكتب,تجاري,1,0,0
2025,3,نجران,نجران,المركب,شقة,سكني,13,17128.57,143.64
2025,3,نجران,نجران,صهبان,شقة,سكني,17,17228.57,146.17
2025,3,نجران,الغميس (الغمبيس),الغميس (الغمبيس),شقة,سكني,49,15815.38,140.17
2025,3,نجران,يدمة,يدمة الاول و الثاني,محل,تجاري,6,0,0
2025,3,نجران,نجران,ال منجم,دور,سكني,3,28500,140
2025,3,نجران,نجران,القعصوم,دور,سكني,8,17600,117.61
2025,3,نجران,نجران,النهضة,محل,تجاري,17,0,0
2025,3,نجران,نجران,الجامعة,دور,سكني,10,28866.66,145.38
2025,3,نجران,نجران,الحصين,محل,تجاري,20,0,0
2025,3,نجران,شرورة,الخالدية أ,شقة,سكني,69,9391.3,81.09
2025,3,نجران,نجران,بئر أبين,محل,تجاري,4,0,0
2025,3,نجران,نجران,صاغر,محل,تجاري,27,0,0
2025,3,نجران,نجران,الجربة,شقة,سكني,60,17240.74,131.74
2025,3,نجران,الوديعه,الوديعه,شقة,سكني,14,13854.54,99.75
2025,3,نجران,نجران,الشبهان,شقة,سكني,32,15500,134.55
2025,3,نجران,نجران,ال منجم,استديو,سكني,2,9600,240
2025,3,نجران,نجران,الغويلا,معرض تجاري,تجاري,8,0,0
2025,3,نجران,نجران,شعب رير,استديو,سكني,2,7000,70
2025,3,نجران,نجران,ال منجم,فيلا,سكني,2,15000,88.23
2025,3,نجران,ثجر,ثجر,محل,تجاري,1,0,0
2025,3,نجران,بئر عسكر,حى التلال,استديو,سكني,2,9600,352
2025,3,نجران,نجران,رجلا,شقة,سكني,67,15060.6,136.47
2025,3,نجران,نجران,الفهد,استديو,سكني,47,19350,301.33
2025,3,نجران,نجران,الحايرة,محل,تجاري,4,0,0
2025,3,نجران,نجران,العريسة,شقة,سكني,400,17924.79,153.85
2025,3,نجران,حبونا,الحبابة,شقة,سكني,2,13200,106.75
2025,3,نجران,بئر عسكر,حى التلال,شقة,سكني,6,15000,133.33
2025,3,نجران,نجران,أبا السعود,دور,سكني,4,12000,62.88
2025,3,نجران,نجران,نهيقة,شقة,سكني,27,17375,133.44
2025,3,نجران,نجران,زور ال الحارث,شقة,سكني,28,16000,109.98
2025,3,نجران,شرورة,النزهة,محل,تجاري,1,0,0
2025,3,نجران,نجران,المخيم,دور,سكني,7,21900,116.25
2025,3,نجران,علفوت,وادى بطا,شقة,سكني,2,14400,112.26
2025,3,نجران,اللحمتين,بئر الصاله,شقة,سكني,2,17500,130
2025,3,نجران,شرورة,الفهد أ,شقة,سكني,62,11685.71,83.26
2025,3,نجران,مصنع اسمنت نجران,مصنع اسمنت نجران,محل,تجاري,6,0,0
2025,3,نجران,نجران,العريسة,محل,تجاري,51,0,0
2025,3,نجران,نجران,القابل,محل,تجاري,30,0,0
2025,3,نجران,نجران,الضباط,محل,تجاري,13,0,0
2025,3,نجران,نجران,ال منيف,شقة,سكني,5,16852.5,124.92
2025,3,نجران,نجران,العريسة,دور,سكني,7,14620,73.25
2025,3,نجران,نجران,النهضة,دور,سكني,7,24199.2,81.9
2025,3,نجران,الغميس (الغمبيس),الغميس (الغمبيس),محل,تجاري,2,0,0
2025,3,نجران,الوديعه,الوديعه,دور,سكني,1,12000,100
2025,3,نجران,نجران,دحضة,معرض تجاري,تجاري,1,0,0
2025,3,نجران,نجران,صاغر,معرض تجاري,تجاري,11,0,0
2025,3,نجران,نجران,الضباط,شقة,سكني,152,14846.34,119.01
2025,3,نجران,قرى,وادى صخى,شقة,سكني,1,14500,111.53
2025,3,نجران,نجران,الخرعاء,شقة,سكني,73,15596.96,132.77
2025,3,نجران,صخى,النقعاء,شقة,سكني,2,17000,170
2025,3,نجران,نجران,برك,محل,تجاري,1,0,0
2025,3,نجران,نجران,ماقان,شقة,سكني,2,6000,24
2025,3,نجران,نجران,الأملاح,محل,تجاري,1,0,0
2025,3,نجران,شرورة,الأمير مشعل ب,استديو,سكني,2,12300,123
2025,3,نجران,نجران,دحضة,استديو,سكني,1,6000,125
