السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2025,2,نجران,نجران,الأمير مشعل,مكتب,تجاري,2,0,0
2025,2,نجران,نجران,الشرفة,شقة,سكني,396,16532.79,133.95
2025,2,نجران,نجران,الحصين,معرض تجاري,تجاري,3,0,0
2025,2,نجران,نجران,عويره,شقة,سكني,19,16646.66,145.32
2025,2,نجران,نجران,الحمر,محل,تجاري,1,0,0
2025,2,نجران,نجران,أبا الرشاش,شقة,سكني,31,16930.43,129.83
2025,2,نجران,حبونا,عصيم,شقة,سكني,1,16500,87.3
2025,2,نجران,نجران,دحضة,محل,تجاري,36,0,0
2025,2,نجران,نجران,الفهد,دوبلاكس,سكني,1,26000,123.8
2025,2,نجران,الصماء,الصماء,شقة,سكني,1,18000,116.12
2025,2,نجران,بئر عسكر,بئر عسكر,دور,سكني,1,24000,64.17
2025,2,نجران,نجران,الجامعة,محل,تجاري,6,0,0
2025,2,نجران,نجران,ال منجم,دور,سكني,2,27900,103.5
2025,2,نجران,نجران,الروضة,محل,تجاري,88,0,0
2025,2,نجران,شرورة,جنوب المستشفى العسكري,دور,سكني,5,12000,100
2025,2,نجران,نجران,الشرفة,مكتب,تجاري,1,0,0
2025,2,نجران,نجران,زور ال الحارث,دور,سكني,1,10000,54.05
2025,2,نجران,شرورة,الفيصلية أ,دور,سكني,2,17200,122
2025,2,نجران,الحرشف,الحرشف,شقة,سكني,12,15650,98.04
2025,2,نجران,اباالرخم وسط,اباالرخم وسط,شقة,سكني,1,18000,112.5
2025,2,نجران,نجران,الفهد,محل,تجاري,82,0,0
2025,2,نجران,بدر الجنوب,بدر الجنوب,شقة,سكني,27,15789.47,118.28
2025,2,نجران,نجران,شعب رير,شقة,سكني,122,16760.25,145.7
2025,2,نجران,نجران,الأملاح,شقة,سكني,56,16431.42,137.05
2025,2,نجران,نجران,الضباط,شقة,سكني,114,15524.38,136.98
2025,2,نجران,نجران,بني سلمان,محل,تجاري,10,0,0
