السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2025,2,مكة المكرمة,جدة,المنار,دور,سكني,7,37000,143.54
2025,2,مكة المكرمة,العرضيات - نمرة,نمرة,محل,تجاري,51,0,0
2025,2,مكة المكرمة,مكة المكرمة,الغزة الجديد,استديو,سكني,3,17000,257.95
2025,2,مكة المكرمة,جدة,قاعدة الملك فيصل البحرية,محل,تجاري,2,0,0
2025,2,مكة المكرمة,جدة,النزلة الشرقية,مكتب,تجاري,8,0,0
2025,2,مكة المكرمة,جدة,الحمدانية,دور,سكني,13,39200,130.87
2025,2,مكة المكرمة,مكة المكرمة,الضيافة,محل,تجاري,44,0,0
2025,2,مكة المكرمة,جدة,النخيل,استديو,سكني,7,13600,474.84
2025,2,مكة المكرمة,جدة,الفردوس,فيلا,سكني,2,67500,234.09
2025,2,مكة المكرمة,جدة,الفروسية,دور,سكني,6,33000,161.4
2025,2,مكة المكرمة,جدة,السلامة,شقة,سكني,4146,28742.86,248.56
2025,2,مكة المكرمة,الرايم,الرايم,شقة,سكني,1,10200,84.29
2025,2,مكة المكرمة,الجموم,النقابة,محل,تجاري,4,0,0
2025,2,مكة المكرمة,مكة المكرمة,الشرائع,فيلا,سكني,3,34300,91.34
2025,2,مكة المكرمة,الزرابيه,الزرابيه,شقة,سكني,1,12000,133.33
2025,2,مكة المكرمة,الطائف,الجال,دور,سكني,2,32500,108.33
2025,2,مكة المكرمة,جدة,النسيم,معرض تجاري,تجاري,22,0,0
2025,2,مكة المكرمة,العلبه,العلبه,شقة,سكني,1,18000,180
2025,2,مكة المكرمة,مكة المكرمة,الرصيفة,مكتب,تجاري,56,0,0
2025,2,مكة المكرمة,الخالديه,الخالديه,دور,سكني,1,12000,50
2025,2,مكة المكرمة,المرزوز,المرزوز,محل,تجاري,9,0,0
2025,2,مكة المكرمة,الخرمة,الروضة,محل,تجاري,7,0,0
2025,2,مكة المكرمة,الطائف,القيم الأعلى,استديو,سكني,19,15657.14,340.36
2025,2,مكة المكرمة,جدة,بني مالك,شقة,سكني,1026,22780.94,188.06
2025,2,مكة المكرمة,مكة المكرمة,حي المروة الشمالي,محل,تجاري,1,0,0
2025,2,مكة المكرمة,شقصان,شقصان,شقة,سكني,8,14142.85,141.08
2025,2,مكة المكرمة,الجموم,السلامة,محل,تجاري,6,0,0
2025,2,مكة المكرمة,جدة,أبحر الجنوبية,دور,سكني,11,70624.5,388.37
2025,2,مكة المكرمة,جدة,أم السلم,شقة,سكني,400,21248.89,153.25
2025,2,مكة المكرمة,جدة,الأجواد,مكتب,تجاري,6,0,0
2025,2,مكة المكرمة,الطائف,عكرمة,فيلا,سكني,6,50000,111.11
2025,2,مكة المكرمة,جدة,أبحر الشمالية,شقة,سكني,192,26674.48,221.43
2025,2,مكة المكرمة,مكة المكرمة,المقام,فيلا,سكني,7,27133.33,84.02
2025,2,مكة المكرمة,جدة,الهنداوية,شقة,سكني,121,22909.07,231.55
2025,2,مكة المكرمة,جدة,الأمير عبدالمجيد,شقة,سكني,699,23618.01,164.89
2025,2,مكة المكرمة,جدة,الزمرد,استديو,سكني,10,196560,6552
2025,2,مكة المكرمة,جدة,الشفاء,محل,تجاري,27,0,0
2025,2,مكة المكرمة,الطائف,النزهة,شقة,سكني,200,14178.52,99.73
2025,2,مكة المكرمة,مكة المكرمة,شعب عامر ,محل,تجاري,8,0,0
2025,2,مكة المكرمة,الليث,(حي رقم (1,محل,تجاري,19,0,0
